ensembl_gene_id,shCon,shMLL1,shNRF2,shUTX
ENSG00000083857,-2.680284941,-2.680284941,-1.736849044,-0.154643054
ENSG00000083896,2.67240549,2.342707836,2.416976153,1.555718459
ENSG00000084070,3.086612661,3.492278272,4.087939481,4.438558322
ENSG00000084072,0.514055174,1.178296395,3.598025747,3.654237816
ENSG00000084073,-2.680284941,-2.680284941,-2.680284941,-2.680284941
ENSG00000084090,0.005820428,1.085847204,0.799221271,0.714310345
ENSG00000084234,8.48903544,8.645158963,8.636341653,8.714079272
ENSG00000084444,8.452831178,8.882220354,9.303653509,9.215296303
ENSG00000084463,-2.680284941,-2.680284941,-1.736849044,-2.680284941
ENSG00000084623,-1.188733326,-0.478146429,0.67459429,-0.923625457
ENSG00000084652,1.506624973,-0.001668967,2.5292078,0.541130891
ENSG00000084674,0.995240859,0.98706569,0.799221271,1.555718459
ENSG00000084676,-2.680284941,-2.680284941,-2.680284941,-2.680284941
ENSG00000084710,7.311787765,7.411662412,7.184536874,7.548642582
ENSG00000084731,2.181900657,3.193177618,4.344681757,4.295909843
ENSG00000084754,1.506624973,1.498242034,2.252309682,2.692859103
ENSG00000084764,6.65114458,6.67835066,6.542085951,6.467523382
ENSG00000084774,0.005820428,-1.753980055,-1.736849044,-0.154643054
ENSG00000085063,7.483408191,7.555416187,7.419912384,7.54721182
ENSG00000085117,5.490582036,6.060476394,5.887565275,5.591643267
ENSG00000085185,-2.680284941,-2.680284941,-2.680284941,-2.680284941
ENSG00000085224,-2.680284941,-2.680284941,-2.680284941,-2.680284941
ENSG00000085274,-1.749770001,-1.194443566,-2.680284941,-2.680284941
ENSG00000085276,1.186558019,1.178296395,1.733056076,1.951487479
ENSG00000085377,-2.680284941,-2.680284941,-2.680284941,-2.680284941
ENSG00000085382,-2.680284941,-2.680284941,-2.680284941,-2.680284941
ENSG00000085415,7.353530794,7.654297355,7.279868837,7.8449349
ENSG00000085465,-0.21306264,0.188168011,0.219223228,-0.923625457
ENSG00000085491,-1.188733326,-1.194443566,0.028700556,-2.680284941
ENSG00000085552,1.094068462,-0.478146429,2.564758579,0.116285753
ENSG00000085563,6.900212964,7.094816763,7.270479605,6.803397714
ENSG00000085644,-2.680284941,-2.680284941,-1.171245043,-0.488494342
ENSG00000085721,1.643451122,1.981399858,1.669162374,2.261729738
ENSG00000085741,-2.680284941,-2.680284941,-1.171245043,-1.549634774
ENSG00000085760,0.889142228,0.98706569,0.028700556,1.135834808
ENSG00000085788,3.793465417,4.235636384,3.863679211,3.399010822
ENSG00000085831,-1.188733326,-1.194443566,-2.680284941,-2.680284941
ENSG00000085832,-1.188733326,-0.478146429,-1.736849044,-1.549634774
ENSG00000085840,-2.680284941,-0.478146429,-2.680284941,-0.923625457
ENSG00000085872,4.77791281,4.937272938,5.33399048,5.205628823
ENSG00000085978,3.062407347,2.03183016,4.39492579,3.424171541
ENSG00000085982,1.576659525,1.568253443,1.963610099,2.019103039
ENSG00000085998,2.13624744,2.080557017,3.039275219,2.261729738
ENSG00000086015,8.573888541,7.943234909,8.25826072,8.032499323
ENSG00000086061,10.18427367,10.54055671,10.18443276,10.70247346
ENSG00000086062,9.702529714,9.542882964,9.72393503,9.601116971
ENSG00000086065,7.89070392,8.006859995,7.864348478,6.911880371
ENSG00000086102,7.549117879,7.909074076,7.837349186,7.935214533
ENSG00000086159,0.514055174,1.424659038,0.028700556,-0.154643054
ENSG00000086232,5.803316146,5.982492543,6.011901468,5.854825135
ENSG00000086300,-2.680284941,-2.680284941,-2.680284941,-2.680284941
ENSG00000086475,4.255152721,4.112168112,3.960278168,2.019103039
ENSG00000086504,2.640059473,3.340496499,2.850536115,3.056894874
ENSG00000086506,1.768417283,2.564468793,2.295271556,2.469366435
ENSG00000086544,6.149070063,6.165848509,5.89805553,5.868637956
ENSG00000086548,4.03649967,4.398238952,3.790492151,4.197192407
ENSG00000086598,-1.749770001,-1.753980055,-2.680284941,-1.549634774
ENSG00000086619,2.794991163,0.766556945,2.162346219,0.116285753
ENSG00000086666,6.669289294,6.762887801,6.265199282,6.165755548
ENSG00000086696,-0.47119825,-0.792289112,-1.171245043,-2.680284941
ENSG00000086712,0.889142228,0.766556945,0.67459429,1.951487479
ENSG00000086730,-2.680284941,-2.680284941,-1.736849044,-2.680284941
ENSG00000086758,8.76833153,8.675215042,9.053324962,9.223381567
ENSG00000086827,-0.785809199,-0.792289112,-2.680284941,-0.923625457
ENSG00000086967,6.309352101,6.770332923,6.586001431,6.600387469
ENSG00000087008,0.195827878,0.35590515,0.028700556,-0.154643054
ENSG00000087076,4.724923308,4.454781591,4.462451434,4.268387332
ENSG00000087077,5.155102301,4.544357221,4.58004154,4.375460676
ENSG00000087085,1.186558019,0.98706569,1.020192133,-0.154643054
ENSG00000087086,0.774617096,0.881020181,1.11915879,1.252804883
ENSG00000087087,7.839988972,7.631994154,7.525172821,7.437192562
ENSG00000087088,7.221764143,7.551100325,7.218415005,7.469276159
ENSG00000087095,-1.749770001,-1.753980055,-2.680284941,-2.680284941
ENSG00000087116,8.315566453,8.904805467,9.268375457,8.927074439
ENSG00000087128,4.276353024,4.723794214,4.966383265,4.995087439
ENSG00000087152,-2.680284941,-2.680284941,-2.680284941,-2.680284941
ENSG00000087157,4.724923308,4.246353976,4.364989827,3.833957578
ENSG00000087206,7.332177684,7.014020266,7.08551971,7.051637842
ENSG00000087237,7.545847952,6.71739172,7.525172821,6.896231326
ENSG00000087245,-2.680284941,-2.680284941,-2.680284941,-1.549634774
ENSG00000087253,8.980190324,8.539649136,8.785988879,8.156850295
ENSG00000087258,0.363698052,-0.001668967,1.020192133,-0.154643054
ENSG00000087263,-0.21306264,-0.478146429,0.538174699,1.008537644
ENSG00000087266,5.792320048,5.855244579,5.873458549,5.836199882
ENSG00000087269,5.490582036,5.664653783,5.339132257,5.494026055
ENSG00000087274,7.313070612,7.343420489,7.541993085,7.420097726
ENSG00000087299,6.90532526,6.666429309,6.866204772,6.739685795
ENSG00000087301,0.514055174,-2.680284941,0.219223228,0.714310345
ENSG00000087303,0.514055174,0.98706569,0.538174699,1.008537644
ENSG00000087338,0.363698052,0.35590515,0.67459429,-1.549634774
ENSG00000087365,8.395854292,8.32007774,8.127667679,8.140813273
ENSG00000087448,5.387187437,5.761227172,6.430891125,5.927010885
ENSG00000087460,-2.680284941,-2.680284941,-0.765985083,-2.680284941
ENSG00000087495,-1.749770001,0.35590515,-1.736849044,-0.154643054
ENSG00000087842,-0.21306264,-0.478146429,-0.449955477,-0.154643054
ENSG00000087884,2.880545071,3.125124705,3.039275219,2.516920666
ENSG00000087903,6.82487336,6.409411848,5.92224017,5.840878786
ENSG00000088035,-2.680284941,-2.680284941,-0.449955477,-1.549634774
ENSG00000088179,3.778684153,4.329343637,4.932765544,4.349428091
ENSG00000088247,11.05988118,11.27484697,11.2847697,11.3143464
ENSG00000088256,9.069051325,9.269055439,9.10593088,9.057919981
ENSG00000088298,-0.785809199,-0.001668967,0.219223228,-0.154643054
ENSG00000088305,-1.749770001,-1.753980055,-0.765985083,-0.923625457
ENSG00000088320,-2.680284941,-2.680284941,-2.680284941,-2.680284941
ENSG00000088356,-1.188733326,-0.478146429,-2.680284941,-1.549634774
ENSG00000088367,0.995240859,-0.220325737,1.4585173,0.116285753
ENSG00000088448,-2.680284941,-2.680284941,-2.680284941,-2.680284941
ENSG00000088682,1.094068462,1.347120368,1.211770121,0.344290701
ENSG00000088727,1.094068462,0.881020181,0.913933208,-0.923625457
ENSG00000088756,0.195827878,0.642223487,-0.190866838,3.320783579
ENSG00000088766,0.995240859,1.759953289,0.67459429,0.541130891
ENSG00000088808,0.774617096,-1.194443566,1.602307305,0.541130891
ENSG00000088812,7.31435232,7.137182815,7.376809958,7.190087661
ENSG00000088826,1.35544935,0.35590515,0.799221271,-0.923625457
ENSG00000088832,6.078408293,6.258761969,6.326027576,6.633125277
ENSG00000088833,2.390723495,3.37996505,2.961389667,1.880546451
ENSG00000088836,4.732613443,3.856405813,4.424253188,4.375460676
ENSG00000088854,1.883416486,2.342707836,3.039275219,2.73368438
ENSG00000088876,-2.680284941,-2.680284941,-1.736849044,-0.488494342
ENSG00000088888,7.295006105,7.450414966,7.312911622,7.166052684
ENSG00000088899,4.892186699,4.982847041,5.354448539,5.402041277
ENSG00000088926,2.466465346,2.756640091,2.252309682,2.956992917
ENSG00000088930,0.650210595,0.766556945,1.211770121,1.805935849
ENSG00000088970,0.514055174,1.085847204,0.387495308,-1.549634774
ENSG00000089006,8.081188219,8.429929077,8.210662813,8.334070004
ENSG00000089012,-2.680284941,-2.680284941,-2.680284941,-2.680284941
ENSG00000089022,6.251647497,6.613600551,6.435699445,6.314457814
ENSG00000089041,7.119894905,7.164280209,7.381801628,7.365940969
ENSG00000089048,5.806962966,6.308191039,5.862787239,6.430752389
ENSG00000089050,5.281060502,5.586675823,5.959443982,5.703767898
ENSG00000089053,1.35544935,1.759953289,0.028700556,-0.154643054
ENSG00000089057,3.906560811,4.95698124,5.227108283,5.42091341
ENSG00000089063,9.514042638,9.538801873,9.406427639,9.47548707
ENSG00000089091,4.629294845,4.963491296,5.1414067,5.068735097
ENSG00000089094,8.415097697,8.789085484,8.427726988,7.236988722
ENSG00000089123,-2.680284941,-0.478146429,0.538174699,-0.488494342
ENSG00000089127,5.444500906,6.151665688,6.313020469,6.788942712
ENSG00000089154,5.411345346,5.615897178,6.212940274,5.619140698
ENSG00000089157,2.704042166,3.418382531,4.100105643,3.473213632
ENSG00000089159,3.287921482,3.677904002,4.819601191,4.211715237
ENSG00000089163,0.195827878,-1.194443566,-0.190866838,-2.680284941
ENSG00000089169,5.81060059,6.571604491,6.839240523,7.434099439
ENSG00000089195,5.777526983,6.096462377,6.418799741,6.234929522
ENSG00000089199,7.356022272,7.653291019,7.425966082,7.699237726
ENSG00000089225,-2.680284941,-0.220325737,-1.171245043,-1.549634774
ENSG00000089248,-2.680284941,-2.680284941,-1.736849044,-2.680284941
ENSG00000089250,1.643451122,1.63502399,1.020192133,-0.154643054
ENSG00000089280,7.338490884,7.719209936,7.568504147,7.407536643
ENSG00000089327,1.43301641,2.080557017,1.963610099,1.951487479
ENSG00000089335,6.12297579,6.552299935,6.651533705,6.931754323
ENSG00000089356,-2.680284941,-2.680284941,-2.680284941,-2.680284941
ENSG00000089486,8.02905829,7.86975907,7.663795282,7.900898366
ENSG00000089505,-2.680284941,-2.680284941,-2.680284941,-2.680284941
ENSG00000089558,3.686667635,3.645882153,4.216436899,3.024356861
ENSG00000089597,6.060188516,6.078581585,6.015117583,6.331181386
ENSG00000089639,7.13882811,6.664432805,6.466568877,6.341123261
ENSG00000089682,2.089102212,2.631410723,1.852933739,2.145510888
ENSG00000089685,2.538428299,1.874921278,1.669162374,1.360998452
ENSG00000089692,5.042056963,5.397707302,5.414137635,5.323982704
ENSG00000089775,2.13624744,1.178296395,3.415354827,3.871027532
ENSG00000089818,-1.749770001,-1.194443566,-1.171245043,-1.549634774
ENSG00000089847,0.889142228,0.35590515,0.219223228,-0.923625457
ENSG00000089876,0.774617096,1.424659038,1.298793343,0.714310345
ENSG00000089902,2.226153409,2.756640091,2.336990983,2.369280323
ENSG00000089916,4.317841306,4.70060058,5.349361158,5.100298159
ENSG00000090006,-2.680284941,-2.680284941,-2.680284941,-2.680284941
ENSG00000090020,7.442964911,7.547854935,7.928010324,7.934120206
ENSG00000090054,1.273473715,3.492278272,2.455365013,1.951487479
ENSG00000090097,1.70728685,1.085847204,0.387495308,0.541130891
ENSG00000090238,8.92588391,8.715304561,8.574466192,8.641515524
ENSG00000090263,-2.680284941,-2.680284941,-2.680284941,-2.680284941
ENSG00000090266,6.865660038,6.940028813,6.724078288,6.485563294
ENSG00000090316,6.299030574,6.399843451,6.487559557,6.633125277
ENSG00000090339,6.280788287,6.761020502,6.830139273,6.981333341
ENSG00000090372,0.005820428,0.766556945,0.67459429,0.714310345
ENSG00000090376,0.005820428,0.766556945,0.028700556,1.135834808
ENSG00000090470,1.186558019,1.759953289,1.733056076,1.555718459
ENSG00000090487,7.178782507,7.482498824,7.076311803,6.940500068
ENSG00000090512,-2.680284941,-2.680284941,-1.736849044,-2.680284941
ENSG00000090520,-2.680284941,-2.680284941,-1.736849044,-1.549634774
ENSG00000090530,-2.680284941,-2.680284941,-1.736849044,-0.488494342
ENSG00000090534,-2.680284941,-2.680284941,-1.736849044,-2.680284941
ENSG00000090554,6.441914305,6.73271705,6.875082013,6.51513741
ENSG00000090565,5.832235807,6.168668418,5.935880092,5.646123822
ENSG00000090581,4.724923308,5.099747984,4.631241621,5.020056732
ENSG00000090612,6.896794674,6.87935362,6.659776718,7.063696537
ENSG00000090621,-0.785809199,-0.220325737,1.298793343,1.555718459
ENSG00000090659,7.141718982,6.875906774,6.369394596,6.25259508
ENSG00000090674,5.705111016,5.684492558,5.985911136,5.241457884
ENSG00000090686,1.643451122,2.080557017,1.602307305,1.555718459
ENSG00000090857,2.089102212,3.418382531,4.100105643,4.026976615
ENSG00000090861,7.928859136,7.40210898,7.632725694,7.550071926
ENSG00000090863,7.246145925,7.245320117,7.240566376,7.105125491
ENSG00000090905,4.20074757,5.146269817,5.70445615,5.457932832
ENSG00000090924,8.156012881,8.028753662,7.646271411,7.814334285
ENSG00000090932,2.181900657,1.698840489,2.01591903,1.135834808
ENSG00000090975,7.400148432,7.421152998,7.469990982,7.528481632
ENSG00000091039,6.458239735,7.197796696,6.806203763,6.646549773
ENSG00000091106,5.582811379,5.56114906,5.566587329,5.586080325
ENSG00000091127,-0.785809199,-2.680284941,-1.736849044,-2.680284941
ENSG00000091128,-0.47119825,-0.001668967,-0.449955477,-2.680284941
ENSG00000091129,-0.21306264,0.188168011,0.219223228,0.868911725
ENSG00000091137,-2.680284941,-2.680284941,-1.736849044,-2.680284941
ENSG00000091157,3.201898197,2.080557017,3.160411719,2.886328815
ENSG00000091164,5.155102301,5.087879287,5.618258632,5.505859219
ENSG00000091181,1.273473715,-0.478146429,2.115169379,1.951487479
ENSG00000091262,6.532807932,6.923428959,7.385534078,7.240534123
ENSG00000091317,4.211793972,4.78388058,4.1360004,5.283310285
ENSG00000091428,7.271442909,7.242646257,7.289197358,7.50213941
ENSG00000091490,5.705111016,5.644538394,4.898345734,5.476092313
ENSG00000091536,11.03774334,11.32989105,11.15110084,11.28385159
ENSG00000091542,5.222189495,5.680546567,5.58834238,5.913748315
ENSG00000091583,-2.680284941,-2.680284941,-1.736849044,-2.680284941
ENSG00000091622,3.808096773,3.828147415,3.453786283,3.347333429
ENSG00000091651,9.555280197,9.493130984,9.387008871,9.30183569
ENSG00000091732,3.865181994,3.856405813,3.849335807,2.849654963
ENSG00000091831,-2.680284941,-2.680284941,-1.736849044,-0.923625457
ENSG00000091879,4.637510492,4.669084058,4.249582603,4.475133391
ENSG00000091972,-2.680284941,-0.792289112,-0.449955477,-0.923625457
ENSG00000091986,-2.680284941,-2.680284941,-1.736849044,-2.680284941
ENSG00000092010,-2.680284941,-2.680284941,-1.736849044,-2.680284941
ENSG00000092020,0.005820428,0.35590515,-0.449955477,-0.154643054
ENSG00000092051,1.43301641,1.178296395,0.028700556,1.461641126
ENSG00000092054,7.196963211,6.81960693,6.793149016,6.538367816
ENSG00000092096,8.419868708,8.235193094,8.281149546,7.52266923
ENSG00000092148,7.9717284,7.871490882,7.778950643,7.770863256
ENSG00000092200,-2.680284941,-2.680284941,-1.736849044,-2.680284941
ENSG00000092203,4.481956501,4.731443298,4.848735279,3.871027532
ENSG00000092439,6.075387597,6.416546728,5.969426152,6.287290212
ENSG00000092445,9.008972397,9.04261221,9.024091487,8.809066634
ENSG00000092470,5.177813096,4.950441675,5.323651623,4.697799855
ENSG00000092529,-2.680284941,-2.680284941,-1.736849044,-2.680284941
ENSG00000092531,6.842748551,7.032714127,7.191660722,6.673029728
ENSG00000092621,4.061139861,3.924721134,4.281983861,4.3625031
ENSG00000092820,-2.680284941,-2.680284941,-1.736849044,-2.680284941
ENSG00000092841,0.514055174,-0.220325737,-1.736849044,-1.549634774
ENSG00000092847,5.685434224,5.855244579,6.170302936,6.045247468
ENSG00000092850,-2.680284941,-2.680284941,-2.680284941,-1.549634774
ENSG00000092853,2.089102212,2.494268933,3.039275219,2.886328815
ENSG00000092871,-2.680284941,-2.680284941,-1.736849044,-2.680284941
ENSG00000092929,-2.680284941,-2.680284941,-2.680284941,-2.680284941
ENSG00000092931,1.576659525,2.17333514,2.066397528,2.316507014
ENSG00000092964,4.368078164,3.813807905,4.324083734,4.349428091
ENSG00000093000,-2.680284941,-2.680284941,-1.736849044,-0.154643054
ENSG00000093009,2.040364146,2.260505611,2.633335262,2.369280323
ENSG00000093010,5.137831467,5.185781073,5.075156531,5.108082197
ENSG00000093167,7.823880344,7.662322879,7.759905934,7.739885413
ENSG00000093217,1.937651769,2.260505611,2.336990983,2.469366435
ENSG00000094631,5.55705624,5.664653783,5.708435087,5.505859219
ENSG00000094755,-1.749770001,-1.194443566,-2.680284941,-2.680284941
ENSG00000094796,0.514055174,-0.001668967,0.219223228,0.541130891
ENSG00000094804,-0.21306264,0.642223487,0.387495308,-0.923625457
ENSG00000094914,-1.188733326,-0.478146429,-0.449955477,-0.923625457
ENSG00000094963,-2.680284941,-2.680284941,-2.680284941,-1.549634774
ENSG00000094975,4.377918977,4.805783089,5.1295853,5.586080325
ENSG00000095002,2.573106965,0.98706569,1.794239672,2.469366435
ENSG00000095066,7.347283208,7.348403421,7.429586145,6.82244848
ENSG00000095110,-2.680284941,-2.680284941,-2.680284941,-2.680284941
ENSG00000095139,-2.680284941,-2.680284941,-2.680284941,-2.680284941
ENSG00000095370,2.269089067,1.981399858,2.208029079,2.369280323
ENSG00000095380,-2.680284941,-2.680284941,-1.736849044,-1.549634774
ENSG00000095383,2.181900657,2.457845069,3.088956885,2.692859103
ENSG00000095397,1.576659525,1.568253443,1.963610099,1.805935849
ENSG00000095464,-1.749770001,-1.194443566,0.387495308,-1.549634774
ENSG00000095585,1.43301641,1.818582202,1.963610099,2.145510888
ENSG00000095587,5.430384579,5.893247835,5.708435087,6.714411983
ENSG00000095627,2.13624744,2.03183016,2.066397528,2.08369099
ENSG00000095637,-1.188733326,-0.792289112,-1.171245043,0.868911725
ENSG00000095713,1.989921838,1.929142681,3.013777722,3.088715192
ENSG00000095739,-2.680284941,-2.680284941,-2.680284941,-2.680284941
ENSG00000095787,0.363698052,1.568253443,1.733056076,0.344290701
ENSG00000095794,-2.680284941,-2.680284941,-2.680284941,-2.680284941
ENSG00000095906,-0.21306264,-1.753980055,-0.449955477,-0.923625457
ENSG00000095932,-2.680284941,-2.680284941,-2.680284941,-2.680284941
ENSG00000095951,6.157664315,6.380514147,7.135138779,7.289276066
ENSG00000095970,-2.680284941,-2.680284941,-1.736849044,2.316507014
ENSG00000095981,-2.680284941,-2.680284941,-2.680284941,-2.680284941
ENSG00000096060,-1.188733326,-1.194443566,-0.449955477,-2.680284941
ENSG00000096063,5.296707891,5.819805375,6.251629389,6.742188995
ENSG00000096070,4.317841306,4.426787259,4.271264093,4.499011583
ENSG00000096088,3.388703952,3.399301664,3.527707883,1.727255234
ENSG00000096093,0.514055174,-1.753980055,1.11915879,-0.923625457
ENSG00000096384,-2.680284941,-2.680284941,-2.680284941,-2.680284941
ENSG00000096401,0.774617096,0.188168011,0.67459429,-0.154643054
ENSG00000096433,8.41450021,8.495410058,8.257581991,8.337384944
ENSG00000096654,-1.749770001,-1.753980055,-2.680284941,-0.923625457
ENSG00000096696,11.11405971,11.16112791,11.81789993,11.71607947
ENSG00000096872,6.647081242,6.567336858,6.533140132,5.667352746
ENSG00000096968,4.544457781,4.288445462,4.544869979,3.959737777
ENSG00000096996,-2.680284941,-2.680284941,-2.680284941,-2.680284941
ENSG00000097007,9.431401716,9.335182223,9.34225671,9.253961987
ENSG00000097021,7.319467795,7.476821645,7.54977593,7.817898431
ENSG00000097033,-2.680284941,-2.680284941,-2.680284941,-2.680284941
ENSG00000097096,0.195827878,-0.478146429,-0.449955477,-0.488494342
ENSG00000099203,-2.680284941,-2.680284941,-1.736849044,-2.680284941
ENSG00000099204,3.266891736,3.57962393,3.760145114,3.993748881
ENSG00000099219,8.844385805,9.017805113,9.264664631,9.15410805
ENSG00000099246,4.463590115,5.087879287,5.265424287,4.666512918
ENSG00000099250,9.078134183,9.126224442,9.47838948,9.69131811
ENSG00000099256,3.836921712,4.40781796,5.099600946,5.011781559
ENSG00000099284,9.563118594,9.591764394,9.220767423,9.577832285
ENSG00000099308,5.254598371,5.543876789,5.364569798,4.97819788
ENSG00000099331,4.661880398,5.378349163,5.630892385,5.546527287
ENSG00000099364,2.181900657,2.260505611,1.909332976,1.727255234
ENSG00000099365,5.978463859,6.343558517,6.111419261,6.213441297
ENSG00000099381,7.559964414,7.406893604,7.41869859,6.82244848
ENSG00000099385,-2.680284941,-2.680284941,-1.171245043,-1.549634774
ENSG00000099617,-2.680284941,-2.680284941,-1.736849044,-2.680284941
ENSG00000099622,8.960678239,8.701740337,8.74299266,8.352208632
ENSG00000099624,9.177969025,8.79457257,8.422891978,8.334899453
ENSG00000099625,3.654643366,3.951166506,3.160411719,3.473213632
ENSG00000099769,0.889142228,1.818582202,2.066397528,1.360998452
ENSG00000099783,6.275533555,5.99843019,5.696465203,5.35702186
ENSG00000099785,6.884766472,3.613133386,2.934464546,0.714310345
ENSG00000099797,6.041735695,6.611529529,6.257072672,6.270046941
ENSG00000099800,8.361548064,8.368096959,7.988981284,8.10333459
ENSG00000099804,7.98707977,8.040347157,7.564119329,7.754837812
ENSG00000099810,7.977403191,8.274337679,8.067754777,8.648871655
ENSG00000099812,9.367084825,9.39841042,9.403362693,8.806676918
ENSG00000099817,9.674607006,9.666734954,9.441214319,9.446232038
ENSG00000099821,8.347844218,8.580985152,8.291796381,8.189316788
ENSG00000099834,-0.47119825,0.881020181,1.211770121,1.555718459
ENSG00000099840,1.883416486,0.881020181,0.799221271,0.541130891
ENSG00000099849,8.173775003,7.719209936,7.806126433,7.519754225
ENSG00000099860,6.469788677,5.985694188,6.466568877,5.729227226
ENSG00000099864,-0.785809199,-2.680284941,-1.171245043,-2.680284941
ENSG00000099866,-0.785809199,-1.194443566,-0.190866838,-2.680284941
ENSG00000099875,8.858512226,8.99494919,8.944515829,9.002618719
ENSG00000099889,-0.47119825,1.698840489,1.11915879,0.344290701
ENSG00000099899,10.04278825,9.652955792,9.570623286,10.02441833
ENSG00000099901,4.338146446,4.820202185,4.891362121,5.123525399
ENSG00000099904,1.506624973,1.63502399,1.211770121,0.714310345
ENSG00000099910,-0.785809199,-0.478146429,-0.190866838,-2.680284941
ENSG00000099937,0.650210595,-1.194443566,0.028700556,0.344290701
ENSG00000099940,-0.21306264,0.506155561,0.538174699,-1.549634774
ENSG00000099942,1.273473715,0.881020181,1.602307305,1.727255234
ENSG00000099956,-1.749770001,-1.753980055,-2.680284941,-2.680284941
ENSG00000099957,-2.680284941,-2.680284941,-2.680284941,-2.680284941
ENSG00000099974,-2.680284941,-2.680284941,-2.680284941,-2.680284941
ENSG00000099977,-2.680284941,-2.680284941,-1.171245043,-1.549634774
ENSG00000099991,7.624418712,7.279636717,7.445168962,7.37080213
ENSG00000099992,-2.680284941,-2.680284941,-2.680284941,-2.680284941
ENSG00000099995,1.186558019,0.35590515,0.538174699,1.008537644
ENSG00000099998,3.686667635,3.004043771,3.834848367,3.632813582
ENSG00000099999,4.463590115,4.491281911,5.012169654,4.952486918
ENSG00000100003,7.111071988,6.642286947,7.230916974,6.987676349
ENSG00000100014,0.889142228,-0.220325737,-1.171245043,0.344290701
ENSG00000100024,4.952698948,4.620479493,5.318454277,4.995087439
ENSG00000100028,7.021312214,6.390211171,6.577324627,6.220639659
ENSG00000100029,-1.188733326,-0.478146429,-2.680284941,-2.680284941
ENSG00000100031,-2.680284941,-2.680284941,-1.736849044,-2.680284941
ENSG00000100033,-1.188733326,-0.792289112,-0.765985083,-0.923625457
ENSG00000100034,-1.188733326,1.498242034,-1.736849044,1.555718459
ENSG00000100036,4.965808262,4.95698124,4.614376019,5.646123822
ENSG00000100038,7.497017512,7.243983807,7.030959149,7.266850499
ENSG00000100056,4.717191963,4.587142214,4.819601191,4.487121887
ENSG00000100060,-2.680284941,-2.680284941,-2.680284941,-2.680284941
ENSG00000100077,-0.785809199,-0.478146429,-0.449955477,-0.154643054
ENSG00000100079,0.195827878,-0.478146429,0.219223228,-1.549634774
ENSG00000100083,6.687208634,6.603215586,6.132303029,5.688273816
ENSG00000100084,4.387693119,3.884121323,4.41454348,4.557033221
ENSG00000100092,-1.188733326,-0.478146429,-0.190866838,-0.923625457
ENSG00000100100,3.012743216,3.884121323,4.334419506,2.204790273
ENSG00000100105,5.795994734,5.879544016,6.084116698,6.473561784
ENSG00000100106,0.005820428,0.766556945,1.020192133,-2.680284941
ENSG00000100121,0.514055174,0.35590515,1.11915879,1.135834808
ENSG00000100129,-1.188733326,-0.478146429,0.028700556,-1.549634774
ENSG00000100138,3.245550906,3.27919217,3.375871524,3.209410607
ENSG00000100139,5.9257693,5.66065308,6.394308643,6.370544312
ENSG00000100142,7.167479425,6.779585619,7.30767537,6.959986277
ENSG00000100147,7.289802997,6.768475242,7.022993572,7.674549919
ENSG00000100150,7.663161952,7.155777994,7.34009442,7.601986121
ENSG00000100151,9.301706212,7.964486126,8.875856219,6.51513741
ENSG00000100154,-1.188733326,-1.194443566,-0.190866838,-1.549634774
ENSG00000100156,4.265791814,3.813807905,4.227570295,4.152725596
ENSG00000100162,5.010774921,4.628694822,5.135508108,5.076690836
ENSG00000100167,8.188528024,7.965297262,8.200104314,8.795271399
ENSG00000100170,5.211222706,5.504241101,6.759026968,6.845913534
ENSG00000100191,2.987254955,2.843907801,3.97356479,3.473213632
ENSG00000100196,2.089102212,-0.220325737,2.336990983,1.461641126
ENSG00000100201,0.995240859,1.347120368,2.01591903,1.555718459
ENSG00000100206,0.995240859,1.347120368,2.115169379,1.555718459
ENSG00000100207,2.765307357,2.926196489,2.761421936,3.238070207
ENSG00000100216,-1.749770001,-1.194443566,-0.190866838,-2.680284941
ENSG00000100221,7.732875489,7.430581559,7.667887795,8.055828973
ENSG00000100225,-2.680284941,-2.680284941,-2.680284941,-0.154643054
ENSG00000100226,-1.749770001,-1.753980055,-1.736849044,-1.549634774
ENSG00000100234,-2.680284941,-2.680284941,-1.736849044,-1.549634774
ENSG00000100239,-2.680284941,-0.792289112,-2.680284941,-0.923625457
ENSG00000100241,-0.785809199,-0.220325737,0.028700556,-0.488494342
ENSG00000100242,2.466465346,1.874921278,2.162346219,2.316507014
ENSG00000100243,-0.21306264,-0.001668967,0.219223228,0.116285753
ENSG00000100249,-1.188733326,-1.194443566,0.219223228,-0.488494342
ENSG00000100266,8.345338564,7.608302536,8.06076866,8.070843203
ENSG00000100271,1.186558019,-1.194443566,1.602307305,0.116285753
ENSG00000100276,-2.680284941,-2.680284941,-1.736849044,-2.680284941
ENSG00000100285,2.181900657,2.843907801,3.849335807,2.73368438
ENSG00000100296,5.406546018,5.368571808,6.539854691,5.402041277
ENSG00000100298,2.573106965,2.786319739,2.564758579,3.88921133
ENSG00000100299,4.109192574,4.692785761,4.424253188,4.677017467
ENSG00000100304,6.072360564,5.844703925,5.51299641,5.693457021
ENSG00000100307,8.772534096,7.721132106,8.567363567,8.050789304
ENSG00000100311,-0.785809199,-0.792289112,-0.765985083,0.344290701
ENSG00000100312,0.889142228,1.818582202,1.963610099,1.644034816
ENSG00000100314,7.687105929,7.431755808,7.714135741,7.797584179
ENSG00000100319,7.259515402,7.001421751,7.625378823,7.641408676
ENSG00000100320,7.456959271,6.730810263,6.990684037,7.247598893
ENSG00000100321,8.105823425,7.45504229,8.384860896,8.203010411
