ensembl_gene_id,SYMBOL,logFC,logCPM,PValue,FDR,ROS hallmark
ENSG00000164062,APEH,4.006551694,-1.433624652,0.033918138,0.08172618,
ENSG00000164363,SLC6A18,4.006551694,-1.434742636,0.033918138,0.08172618,
ENSG00000164442,CITED2,4.006551694,-1.155365767,0.033918138,0.08172618,
ENSG00000164532,TBX20,4.006551694,-0.982041606,0.033918138,0.08172618,
ENSG00000164746,C7orf57,4.006551694,-1.512071673,0.033918138,0.08172618,
ENSG00000165185,KIAA1958,4.006551694,-0.97678863,0.033918138,0.08172618,
ENSG00000165269,AQP7,4.006551694,-1.159535766,0.033918138,0.08172618,
ENSG00000165325,DEUP1,4.006551694,-1.096231429,0.033918138,0.08172618,
ENSG00000165802,NSMF,4.006551694,-1.289468113,0.033918138,0.08172618,
ENSG00000166479,TMX3,4.006551694,-1.156256604,0.033918138,0.08172618,
ENSG00000166863,TAC3,4.006551694,-1.361522048,0.033918138,0.08172618,
ENSG00000166963,MAP1A,4.006551694,-0.188000193,0.033918138,0.08172618,
ENSG00000167535,CACNB3,4.006551694,-1.512071673,0.033918138,0.08172618,
ENSG00000167550,RHEBL1,4.006551694,-1.512071673,0.033918138,0.08172618,
ENSG00000167641,PPP1R14A,4.006551694,-1.433624652,0.033918138,0.08172618,
ENSG00000168028,RPSA,4.006551694,-0.813552472,0.033918138,0.08172618,
ENSG00000168542,COL3A1,4.006551694,-1.159658029,0.033918138,0.08172618,
ENSG00000168675,LDLRAD4,4.006551694,-1.154102187,0.033918138,0.08172618,
ENSG00000169499,PLEKHA2,4.006551694,-0.628705929,0.033918138,0.08172618,
ENSG00000169607,CKAP2L,4.006551694,-0.919440547,0.033918138,0.08172618,
ENSG00000169955,ZNF747,4.006551694,-1.158262725,0.033918138,0.08172618,
ENSG00000170075,GPR37L1,4.006551694,-1.434742636,0.033918138,0.08172618,
ENSG00000172053,QARS1,4.006551694,-1.157993176,0.033918138,0.08172618,
ENSG00000172315,TP53RK,4.006551694,-1.512071673,0.033918138,0.08172618,
ENSG00000172458,IL17D,4.006551694,-0.873812438,0.033918138,0.08172618,
ENSG00000172497,ACOT12,4.006551694,-1.157586468,0.033918138,0.08172618,
ENSG00000172689,MS4A10,4.006551694,-1.361408116,0.033918138,0.08172618,
ENSG00000172927,MYEOV,4.006551694,-1.15776713,0.033918138,0.08172618,
ENSG00000173898,SPTBN2,4.006551694,-0.67718419,0.033918138,0.08172618,
ENSG00000174640,SLCO2A1,4.006551694,-1.28795666,0.033918138,0.08172618,
ENSG00000174684,B4GAT1,4.006551694,-1.512071673,0.033918138,0.08172618,
ENSG00000175505,CLCF1,4.006551694,-1.434742636,0.033918138,0.08172618,
ENSG00000176108,CHMP6,4.006551694,-1.035172131,0.033918138,0.08172618,
ENSG00000176160,HSF5,4.006551694,-1.433624652,0.033918138,0.08172618,
ENSG00000176225,RTTN,4.006551694,-1.512071673,0.033918138,0.08172618,
ENSG00000176601,MAP3K19,4.006551694,-1.512071673,0.033918138,0.08172618,
ENSG00000176714,CCDC121,4.006551694,-1.432501307,0.033918138,0.08172618,
ENSG00000176834,VSIG10,4.006551694,-1.219257803,0.033918138,0.08172618,
ENSG00000176871,WSB2,4.006551694,-1.512071673,0.033918138,0.08172618,
ENSG00000177103,DSCAML1,4.006551694,-1.034840282,0.033918138,0.08172618,
ENSG00000177302,TOP3A,4.006551694,-1.16069391,0.033918138,0.08172618,
ENSG00000177613,CSTF2T,4.006551694,-0.08629301,0.033918138,0.08172618,
ENSG00000178896,EXOSC4,4.006551694,-1.289517109,0.033918138,0.08172618,
ENSG00000179091,CYC1,4.006551694,-1.155332193,0.033918138,0.08172618,
ENSG00000179750,APOBEC3B,4.006551694,-1.290629774,0.033918138,0.08172618,
ENSG00000180592,SKIDA1,4.006551694,-1.432501307,0.033918138,0.08172618,
ENSG00000181458,TMEM45A,4.006551694,-1.434742636,0.033918138,0.08172618,
ENSG00000181467,RAP2B,4.006551694,-1.360296968,0.033918138,0.08172618,
ENSG00000181638,ZFP41,4.006551694,-1.512071673,0.033918138,0.08172618,
ENSG00000182631,RXFP3,4.006551694,-0.973508319,0.033918138,0.08172618,
ENSG00000182685,BRICD5,4.006551694,-0.766672902,0.033918138,0.08172618,
ENSG00000182827,ACBD3,4.006551694,-1.290391052,0.033918138,0.08172618,
ENSG00000182896,TMEM95,4.006551694,-1.219472738,0.033918138,0.08172618,
ENSG00000183780,SLC35F3,4.006551694,-1.219304989,0.033918138,0.08172618,
ENSG00000184232,OAF,4.006551694,-1.289517109,0.033918138,0.08172618,
ENSG00000184497,TMEM255B,4.006551694,-0.867600986,0.033918138,0.08172618,
ENSG00000185803,SLC52A2,4.006551694,-1.158443325,0.033918138,0.08172618,
ENSG00000185909,KLHDC8B,4.006551694,-0.97905844,0.033918138,0.08172618,
ENSG00000185958,FAM186A,4.006551694,-1.159073454,0.033918138,0.08172618,
ENSG00000186001,LRCH3,4.006551694,-1.092471793,0.033918138,0.08172618,
ENSG00000186017,ZNF566,4.006551694,-1.037100449,0.033918138,0.08172618,
ENSG00000186049,KRT73,4.006551694,-1.287213647,0.033918138,0.08172618,
ENSG00000186063,AIDA,4.006551694,-0.979447818,0.033918138,0.08172618,
ENSG00000186827,TNFRSF4,4.006551694,-1.512071673,0.033918138,0.08172618,
ENSG00000187595,ZNF385C,4.006551694,-1.286770023,0.033918138,0.08172618,
ENSG00000188186,LAMTOR4,4.006551694,-0.727426213,0.033918138,0.08172618,
ENSG00000188282,RUFY4,4.006551694,-0.764897799,0.033918138,0.08172618,
ENSG00000188467,SLC24A5,4.006551694,-1.361522048,0.033918138,0.08172618,
ENSG00000188536,HBA2,4.006551694,-0.980912215,0.033918138,0.08172618,
ENSG00000189030,VHLL,4.006551694,-1.512071673,0.033918138,0.08172618,
ENSG00000189134,NKAPL,4.006551694,-1.434799994,0.033918138,0.08172618,
ENSG00000196131,VN1R2,4.006551694,-1.288990339,0.033918138,0.08172618,
ENSG00000196335,STK31,4.006551694,-0.633621901,0.033918138,0.08172618,
ENSG00000196914,ARHGEF12,4.006551694,-1.095568555,0.033918138,0.08172618,
ENSG00000196998,WDR45,4.006551694,-1.15622315,0.033918138,0.08172618,
ENSG00000197102,DYNC1H1,4.006551694,-0.771207915,0.033918138,0.08172618,
ENSG00000197540,GZMM,4.006551694,-1.157169566,0.033918138,0.08172618,
ENSG00000197694,SPTAN1,4.006551694,-1.033352236,0.033918138,0.08172618,
ENSG00000197889,MEIG1,4.006551694,-1.093100985,0.033918138,0.08172618,
ENSG00000198833,UBE2J1,4.006551694,-1.154688425,0.033918138,0.08172618,
ENSG00000204022,LIPJ,4.006551694,-1.218147397,0.033918138,0.08172618,
ENSG00000204560,DHX16,4.006551694,-0.426047522,0.033918138,0.08172618,
ENSG00000204946,ZNF783,4.006551694,-0.340675176,0.033918138,0.08172618,
ENSG00000204970,PCDHA1,4.006551694,-1.359897418,0.033918138,0.08172618,
ENSG00000205730,ITPRIPL2,4.006551694,-1.512071673,0.033918138,0.08172618,
ENSG00000213523,SRA1,4.006551694,-1.512071673,0.033918138,0.08172618,
ENSG00000213585,VDAC1,4.006551694,-1.359178975,0.033918138,0.08172618,
ENSG00000215474,SKOR2,4.006551694,-0.923867993,0.033918138,0.08172618,
ENSG00000218823,PAPOLB,4.006551694,-0.582755477,0.033918138,0.08172618,
ENSG00000235162,C12orf75,4.006551694,-0.460252371,0.033918138,0.08172618,
ENSG00000237649,KIFC1,4.006551694,-1.219914705,0.033918138,0.08172618,
ENSG00000240403,KIR3DL2,4.006551694,-1.155558581,0.033918138,0.08172618,
ENSG00000241563,CORT,4.006551694,-1.289046999,0.033918138,0.08172618,
ENSG00000241945,PWP2,4.006551694,-1.434742636,0.033918138,0.08172618,
ENSG00000250565,ATP6V1E2,4.006551694,-1.154891922,0.033918138,0.08172618,
ENSG00000254413,CHKB-CPT1B,4.006551694,-1.433383383,0.033918138,0.08172618,
ENSG00000256762,STH,4.006551694,-1.35923601,0.033918138,0.08172618,
ENSG00000259431,THTPA,4.006551694,-1.096275084,0.033918138,0.08172618,
ENSG00000260325,HSPB9,4.006551694,-1.15805964,0.033918138,0.08172618,
ENSG00000260456,C16orf95,4.006551694,-1.512071673,0.033918138,0.08172618,
ENSG00000263513,FAM72C,4.006551694,-1.512071673,0.033918138,0.08172618,
ENSG00000283930,PLD5P1,4.006551694,-1.35872832,0.033918138,0.08172618,
ENSG00000171916,LGALS9C,3.920223838,1.196251524,2.14E-09,1.67E-08,
ENSG00000119685,TTLL5,3.842777074,0.16846234,7.20E-09,5.29E-08,
ENSG00000158578,ALAS2,3.76093579,1.060016522,2.41E-08,1.69E-07,
ENSG00000211445,GPX3,3.746023444,0.069828685,2.79E-14,3.37E-13,ROS
ENSG00000181019,NQO1,3.706884696,3.474149542,8.28E-117,1.12E-113,ROS
ENSG00000136688,IL36G,3.674171116,0.487030199,8.06E-08,5.40E-07,
ENSG00000100292,HMOX1,3.581852559,-0.405786271,2.68E-07,1.69E-06,ROS
ENSG00000028528,SNX1,3.581852559,0.62898781,2.68E-07,1.69E-06,
ENSG00000140932,CMTM2,3.581852559,0.264977537,2.68E-07,1.69E-06,
ENSG00000151470,C4orf33,3.581852559,0.486850162,2.68E-07,1.69E-06,
ENSG00000112335,SNX3,3.483220181,0.240194782,8.84E-07,5.22E-06,
ENSG00000144401,METTL21A,3.483220181,0.305833286,8.84E-07,5.22E-06,
ENSG00000121075,TBX4,3.391546765,1.069995158,1.04E-10,9.17E-10,
ENSG00000116044,NFE2L2,3.263083527,-0.476778137,9.45E-06,4.95E-05,ROS
ENSG00000168509,HJV,3.263083527,-0.103749822,9.45E-06,4.95E-05,
ENSG00000188158,NHS,3.263083527,-0.012535206,9.45E-06,4.95E-05,
ENSG00000023909,GCLM,3.138986298,-0.559936877,3.05E-05,0.000148847,ROS
ENSG00000069493,CLEC2D,3.138986298,0.228270175,3.05E-05,0.000148847,
ENSG00000151033,LYZL2,3.138986298,0.273527896,3.05E-05,0.000148847,
ENSG00000165733,BMS1,3.138986298,0.340609154,3.05E-05,0.000148847,
ENSG00000167984,NLRC3,3.138986298,-0.263761656,3.05E-05,0.000148847,
ENSG00000175318,GRAMD2A,3.107290278,2.247745928,4.72E-15,6.16E-14,
ENSG00000175806,MSRA,3.093629964,-1.59333408,0.152481174,0.254218579,ROS
ENSG00000003509,NDUFAF7,3.093629964,-1.509969998,0.152481174,0.254218579,
ENSG00000004766,VPS50,3.093629964,-1.59333408,0.152481174,0.254218579,
ENSG00000004866,ST7,3.093629964,1.033738657,0.152481174,0.254218579,
ENSG00000007237,GAS7,3.093629964,-1.59333408,0.152481174,0.254218579,
ENSG00000007341,ST7L,3.093629964,-1.51018883,0.152481174,0.254218579,
ENSG00000012223,LTF,3.093629964,-1.431511084,0.152481174,0.254218579,
ENSG00000012779,ALOX5,3.093629964,-1.431752602,0.152481174,0.254218579,
ENSG00000014641,MDH1,3.093629964,-0.8214052,0.152481174,0.254218579,
ENSG00000021645,NRXN3,3.093629964,-1.289727716,0.152481174,0.254218579,
ENSG00000021776,AQR,3.093629964,-0.977221581,0.152481174,0.254218579,
ENSG00000022567,SLC45A4,3.093629964,-1.510431461,0.152481174,0.254218579,
ENSG00000023287,RB1CC1,3.093629964,-1.218154787,0.152481174,0.254218579,
ENSG00000025039,RRAGD,3.093629964,-1.59333408,0.152481174,0.254218579,
ENSG00000026652,AGPAT4,3.093629964,-1.59333408,0.152481174,0.254218579,
ENSG00000040608,RTN4R,3.093629964,-1.431075277,0.152481174,0.254218579,
ENSG00000040633,PHF23,3.093629964,-1.151976868,0.152481174,0.254218579,
ENSG00000043093,DCUN1D1,3.093629964,-0.865405523,0.152481174,0.254218579,
ENSG00000047315,POLR2B,3.093629964,-1.59333408,0.152481174,0.254218579,
ENSG00000050767,COL23A1,3.093629964,-1.511556685,0.152481174,0.254218579,
ENSG00000053372,MRTO4,3.093629964,-1.219016116,0.152481174,0.254218579,
ENSG00000054267,ARID4B,3.093629964,-1.59333408,0.152481174,0.254218579,
ENSG00000055118,KCNH2,3.093629964,-1.51018883,0.152481174,0.254218579,
ENSG00000055813,CCDC85A,3.093629964,-1.036576063,0.152481174,0.254218579,
ENSG00000056050,HPF1,3.093629964,-1.59333408,0.152481174,0.254218579,
ENSG00000059573,ALDH18A1,3.093629964,-1.089964345,0.152481174,0.254218579,
ENSG00000061273,HDAC7,3.093629964,-1.59333408,0.152481174,0.254218579,
ENSG00000062485,CS,3.093629964,-1.511556685,0.152481174,0.254218579,
ENSG00000064309,CDON,3.093629964,-0.819527356,0.152481174,0.254218579,
ENSG00000064489,BORCS8-MEF2B,3.093629964,-1.59333408,0.152481174,0.254218579,
ENSG00000068784,SRBD1,3.093629964,-1.359846015,0.152481174,0.254218579,
ENSG00000068976,PYGM,3.093629964,-1.036042603,0.152481174,0.254218579,
ENSG00000070526,ST6GALNAC1,3.093629964,-1.431752602,0.152481174,0.254218579,
ENSG00000071994,PDCD2,3.093629964,-1.510431461,0.152481174,0.254218579,
ENSG00000073712,FERMT2,3.093629964,-1.431075277,0.152481174,0.254218579,
ENSG00000073910,FRY,3.093629964,-1.286295689,0.152481174,0.254218579,
ENSG00000074317,SNCB,3.093629964,-1.221578241,0.152481174,0.254218579,
ENSG00000077063,CTTNBP2,3.093629964,-1.511556685,0.152481174,0.254218579,
ENSG00000077147,TM9SF3,3.093629964,-1.59333408,0.152481174,0.254218579,
ENSG00000079101,CLUL1,3.093629964,-1.511614455,0.152481174,0.254218579,
ENSG00000080572,DNAAF6,3.093629964,-1.287906467,0.152481174,0.254218579,
ENSG00000082438,COBLL1,3.093629964,-1.59333408,0.152481174,0.254218579,
ENSG00000082996,RNF13,3.093629964,-1.511556685,0.152481174,0.254218579,
ENSG00000083642,PDS5B,3.093629964,-1.509969998,0.152481174,0.254218579,
ENSG00000083838,ZNF446,3.093629964,-1.357564139,0.152481174,0.254218579,
ENSG00000085224,ATRX,3.093629964,-1.59333408,0.152481174,0.254218579,
ENSG00000085741,WNT11,3.093629964,-1.219618513,0.152481174,0.254218579,
ENSG00000087152,ATXN7L3,3.093629964,-1.59333408,0.152481174,0.254218579,
ENSG00000088002,SULT2B1,3.093629964,-1.034702629,0.152481174,0.254218579,
ENSG00000089356,FXYD3,3.093629964,-1.357083412,0.152481174,0.254218579,
ENSG00000090520,DNAJB11,3.093629964,-1.431989389,0.152481174,0.254218579,
ENSG00000090530,P3H2,3.093629964,-1.216748872,0.152481174,0.254218579,
ENSG00000091073,DTX2,3.093629964,-1.2890691,0.152481174,0.254218579,
ENSG00000092929,UNC13D,3.093629964,-1.59333408,0.152481174,0.254218579,
ENSG00000094880,CDC23,3.093629964,-1.432046832,0.152481174,0.254218579,
ENSG00000095139,ARCN1,3.093629964,-1.59333408,0.152481174,0.254218579,
ENSG00000095321,CRAT,3.093629964,-1.432046832,0.152481174,0.254218579,
ENSG00000096384,HSP90AB1,3.093629964,-1.509969998,0.152481174,0.254218579,
ENSG00000099337,KCNK6,3.093629964,-1.359846015,0.152481174,0.254218579,
ENSG00000099385,BCL7C,3.093629964,-1.219403594,0.152481174,0.254218579,
ENSG00000099974,DDTL,3.093629964,-1.59333408,0.152481174,0.254218579,
ENSG00000099992,TBC1D10A,3.093629964,-1.285840419,0.152481174,0.254218579,
ENSG00000100211,CBY1,3.093629964,-1.289943252,0.152481174,0.254218579,
ENSG00000100528,CNIH1,3.093629964,-1.59333408,0.152481174,0.254218579,
ENSG00000100632,ERH,3.093629964,-1.59333408,0.152481174,0.254218579,
ENSG00000100836,PABPN1,3.093629964,-1.357557914,0.152481174,0.254218579,
ENSG00000100852,ARHGAP5,3.093629964,-1.154686133,0.152481174,0.254218579,
ENSG00000100991,TRPC4AP,3.093629964,-1.155701707,0.152481174,0.254218579,
ENSG00000101074,R3HDML,3.093629964,-1.59333408,0.152481174,0.254218579,
ENSG00000101331,CCM2L,3.093629964,-1.032647424,0.152481174,0.254218579,
ENSG00000101412,E2F1,3.093629964,-1.036645134,0.152481174,0.254218579,
ENSG00000101811,CSTF2,3.093629964,-1.432871712,0.152481174,0.254218579,
ENSG00000101846,STS,3.093629964,-1.509969998,0.152481174,0.254218579,
ENSG00000101888,NXT2,3.093629964,-1.429744635,0.152481174,0.254218579,
ENSG00000101938,CHRDL1,3.093629964,-1.59333408,0.152481174,0.254218579,
ENSG00000102178,UBL4A,3.093629964,-1.59333408,0.152481174,0.254218579,
ENSG00000102181,CD99L2,3.093629964,-1.511614455,0.152481174,0.254218579,
ENSG00000102313,ITIH6,3.093629964,-1.357979672,0.152481174,0.254218579,
ENSG00000102317,RBM3,3.093629964,-1.433170455,0.152481174,0.254218579,
ENSG00000102445,RUBCNL,3.093629964,-1.355083425,0.152481174,0.254218579,
ENSG00000102760,RGCC,3.093629964,-1.283608546,0.152481174,0.254218579,
ENSG00000103121,CMC2,3.093629964,-1.433170455,0.152481174,0.254218579,
ENSG00000103707,MTFMT,3.093629964,-1.59333408,0.152481174,0.254218579,
ENSG00000103966,EHD4,3.093629964,-1.509969998,0.152481174,0.254218579,
ENSG00000104361,NIPAL2,3.093629964,-1.35649533,0.152481174,0.254218579,
ENSG00000104808,DHDH,3.093629964,-1.432653987,0.152481174,0.254218579,
ENSG00000105141,CASP14,3.093629964,-1.59333408,0.152481174,0.254218579,
ENSG00000105245,NUMBL,3.093629964,-1.59333408,0.152481174,0.254218579,
ENSG00000105507,CABP5,3.093629964,-1.434231333,0.152481174,0.254218579,
ENSG00000105550,FGF21,3.093629964,-0.629561123,0.152481174,0.254218579,
ENSG00000105699,LSR,3.093629964,-1.03472148,0.152481174,0.254218579,
ENSG00000105819,PMPCB,3.093629964,-1.434231333,0.152481174,0.254218579,
ENSG00000105877,DNAH11,3.093629964,-1.034969942,0.152481174,0.254218579,
ENSG00000106328,FSCN3,3.093629964,-1.431989389,0.152481174,0.254218579,
ENSG00000106541,AGR2,3.093629964,-1.288485542,0.152481174,0.254218579,
ENSG00000106571,GLI3,3.093629964,-0.725419892,0.152481174,0.254218579,
ENSG00000106689,LHX2,3.093629964,-1.091920299,0.152481174,0.254218579,
ENSG00000107165,TYRP1,3.093629964,-1.355083425,0.152481174,0.254218579,
ENSG00000108256,NUFIP2,3.093629964,-1.359662987,0.152481174,0.254218579,
ENSG00000108671,PSMD11,3.093629964,-1.59333408,0.152481174,0.254218579,
ENSG00000108854,SMURF2,3.093629964,-1.432653987,0.152481174,0.254218579,
ENSG00000108947,EFNB3,3.093629964,-0.818068936,0.152481174,0.254218579,
ENSG00000108950,FAM20A,3.093629964,-1.59333408,0.152481174,0.254218579,
ENSG00000109084,TMEM97,3.093629964,-1.429744635,0.152481174,0.254218579,
ENSG00000109832,DDX25,3.093629964,-1.286848855,0.152481174,0.254218579,
ENSG00000110002,VWA5A,3.093629964,-1.59333408,0.152481174,0.254218579,
ENSG00000110090,CPT1A,3.093629964,-1.034679997,0.152481174,0.254218579,
ENSG00000110108,TMEM109,3.093629964,-0.66894728,0.152481174,0.254218579,
ENSG00000110218,PANX1,3.093629964,-1.151321289,0.152481174,0.254218579,
ENSG00000110244,APOA4,3.093629964,-0.399268498,0.152481174,0.254218579,
ENSG00000111052,LIN7A,3.093629964,-1.59333408,0.152481174,0.254218579,
ENSG00000111241,FGF6,3.093629964,-1.510431461,0.152481174,0.254218579,
ENSG00000111266,DUSP16,3.093629964,-1.158113187,0.152481174,0.254218579,
ENSG00000111321,LTBR,3.093629964,-1.158473952,0.152481174,0.254218579,
ENSG00000111536,IL26,3.093629964,-1.429744635,0.152481174,0.254218579,
ENSG00000111605,CPSF6,3.093629964,-1.289076761,0.152481174,0.254218579,
ENSG00000111713,GYS2,3.093629964,-1.223378838,0.152481174,0.254218579,
ENSG00000111786,SRSF9,3.093629964,-1.59333408,0.152481174,0.254218579,
ENSG00000111961,SASH1,3.093629964,-1.510431461,0.152481174,0.254218579,
ENSG00000111962,UST,3.093629964,-1.357106897,0.152481174,0.254218579,
ENSG00000112339,HBS1L,3.093629964,-1.59333408,0.152481174,0.254218579,
ENSG00000112561,TFEB,3.093629964,-0.54945969,0.152481174,0.254218579,
ENSG00000112584,FAM120B,3.093629964,-1.509302382,0.152481174,0.254218579,
ENSG00000112592,TBP,3.093629964,-1.59333408,0.152481174,0.254218579,
ENSG00000112651,MRPL2,3.093629964,-1.284485346,0.152481174,0.254218579,
ENSG00000113070,HBEGF,3.093629964,-0.922856095,0.152481174,0.254218579,
ENSG00000113100,CDH9,3.093629964,-1.59333408,0.152481174,0.254218579,
ENSG00000113108,APBB3,3.093629964,-1.511614455,0.152481174,0.254218579,
ENSG00000113319,RASGRF2,3.093629964,-1.511556685,0.152481174,0.254218579,
ENSG00000113595,TRIM23,3.093629964,-1.431994087,0.152481174,0.254218579,
ENSG00000114019,AMOTL2,3.093629964,-1.511614455,0.152481174,0.254218579,
ENSG00000114391,RPL24,3.093629964,-1.59333408,0.152481174,0.254218579,
ENSG00000114554,PLXNA1,3.093629964,-1.59333408,0.152481174,0.254218579,
ENSG00000114626,ABTB1,3.093629964,-1.59333408,0.152481174,0.254218579,
ENSG00000114757,PEX5L,3.093629964,-1.59333408,0.152481174,0.254218579,
ENSG00000114786,ABHD14A-ACY1,3.093629964,-1.358670702,0.152481174,0.254218579,
ENSG00000115129,TP53I3,3.093629964,-1.431752602,0.152481174,0.254218579,
ENSG00000115233,PSMD14,3.093629964,-1.59333408,0.152481174,0.254218579,
ENSG00000115290,GRB14,3.093629964,-1.431075277,0.152481174,0.254218579,
ENSG00000115306,SPTBN1,3.093629964,-1.358219935,0.152481174,0.254218579,
ENSG00000115364,MRPL19,3.093629964,-1.28604867,0.152481174,0.254218579,
ENSG00000115446,UNC50,3.093629964,-1.509969998,0.152481174,0.254218579,
ENSG00000115616,SLC9A2,3.093629964,-1.429744635,0.152481174,0.254218579,
ENSG00000115750,TAF1B,3.093629964,-1.434288706,0.152481174,0.254218579,
ENSG00000115808,STRN,3.093629964,-1.59333408,0.152481174,0.254218579,
ENSG00000115841,RMDN2,3.093629964,-1.509969998,0.152481174,0.254218579,
ENSG00000115902,SLC1A4,3.093629964,-1.357106897,0.152481174,0.254218579,
ENSG00000116141,MARK1,3.093629964,-1.288963442,0.152481174,0.254218579,
ENSG00000116560,SFPQ,3.093629964,-1.511556685,0.152481174,0.254218579,
ENSG00000116774,OLFML3,3.093629964,-1.59333408,0.152481174,0.254218579,
ENSG00000116793,PHTF1,3.093629964,-1.59333408,0.152481174,0.254218579,
ENSG00000117036,ETV3,3.093629964,-1.287220158,0.152481174,0.254218579,
ENSG00000117475,BLZF1,3.093629964,-1.59333408,0.152481174,0.254218579,
ENSG00000117481,NSUN4,3.093629964,-1.59333408,0.152481174,0.254218579,
ENSG00000118017,A4GNT,3.093629964,-1.431534742,0.152481174,0.254218579,
ENSG00000118096,IFT46,3.093629964,-1.431511084,0.152481174,0.254218579,
ENSG00000118298,CA14,3.093629964,-1.509969998,0.152481174,0.254218579,
ENSG00000118407,FILIP1,3.093629964,-1.59333408,0.152481174,0.254218579,
ENSG00000118972,FGF23,3.093629964,-1.221465623,0.152481174,0.254218579,
